date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:28	235552/235552	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:28%20GMT	https://www.tiktok.com/@weareroof/video/7221167248130592006	C:/My%20Web%20Sites/roof/www.tiktok.com/@weareroof/video/7221167248130592006.html	(from https://www.tiktok.com/@weareroof)
16:03:31	511046/511046	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:30%20GMT	https://www.tiktok.com/tag/etudiant	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/etudiant.html	(from https://www.tiktok.com/@weareroof)
16:03:32	503900/503900	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:31%20GMT	https://www.tiktok.com/tag/logementetudiant	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/logementetudiant.html	(from https://www.tiktok.com/@weareroof)
16:03:34	498001/498001	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:33%20GMT	https://www.tiktok.com/tag/bonplanetudiant	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/bonplanetudiant.html	(from https://www.tiktok.com/@weareroof)
16:03:35	235782/235782	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:34%20GMT	https://www.tiktok.com/@weareroof/video/7216390179819556102	C:/My%20Web%20Sites/roof/www.tiktok.com/@weareroof/video/7216390179819556102.html	(from https://www.tiktok.com/@weareroof)
16:03:37	523300/523300	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:36%20GMT	https://www.tiktok.com/tag/colocation	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/colocation.html	(from https://www.tiktok.com/@weareroof)
16:03:41	234460/234460	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:37%20GMT	https://www.tiktok.com/@weareroof/video/7214109407297293574	C:/My%20Web%20Sites/roof/www.tiktok.com/@weareroof/video/7214109407297293574.html	(from https://www.tiktok.com/@weareroof)
16:03:42	21403/21403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20May%202023%2023:03:42%20GMT	https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/a57aafdb3cfb43a8b8b3433dc1ba01e7_1679665749~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1685250000&x-signature=xJt2H3YT88GaOnKnF%2BSE7bkJ8Ok%3D	C:/My%20Web%20Sites/roof/p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/a57aafdb3cfb43a8b8b3433dc1ba01e7_1679665749_tplv-f5insbecw7-1_480_480461b.jpg	(from https://www.tiktok.com/@weareroof)
16:03:44	242514/242514	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:44%20GMT	https://www.tiktok.com/@weareroof/video/7198141795732163846	C:/My%20Web%20Sites/roof/www.tiktok.com/@weareroof/video/7198141795732163846.html	(from https://www.tiktok.com/@weareroof)
16:03:47	463344/463344	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:46%20GMT	https://www.tiktok.com/tag/immobilier	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/immobilier.html	(from https://www.tiktok.com/@weareroof)
16:03:50	508389/508389	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:49%20GMT	https://www.tiktok.com/tag/etudiants	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/etudiants.html	(from https://www.tiktok.com/@weareroof)
16:03:50	498535/498535	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:50%20GMT	https://www.tiktok.com/tag/loyer	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/loyer.html	(from https://www.tiktok.com/@weareroof)
16:03:52	546821/546821	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:51%20GMT	https://www.tiktok.com/tag/logement	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/logement.html	(from https://www.tiktok.com/@weareroof)
16:03:54	474339/474339	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:53%20GMT	https://www.tiktok.com/tag/hometour	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/hometour.html	(from https://www.tiktok.com/@weareroof)
16:03:55	236814/236814	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:54%20GMT	https://www.tiktok.com/@weareroof/video/7195631596584865030	C:/My%20Web%20Sites/roof/www.tiktok.com/@weareroof/video/7195631596584865030.html	(from https://www.tiktok.com/@weareroof)
16:03:55	18646/18646	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20May%202023%2023:03:54%20GMT	https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/oAzEC2N0hfATS7BoII8zkUpzg4BTJPxcogEtAN~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1685250000&x-signature=HfBNHN3qIxTO2PKbr%2Blnsh3v%2Bxw%3D	C:/My%20Web%20Sites/roof/p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/oAzEC2N0hfATS7BoII8zkUpzg4BTJPxcogEtAN_tplv-f5insbecw7-1_480_480328c.jpg	(from https://www.tiktok.com/@weareroof)
16:03:58	527917/527917	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:57%20GMT	https://www.tiktok.com/tag/argent	C:/My%20Web%20Sites/roof/www.tiktok.com/tag/argent.html	(from https://www.tiktok.com/@weareroof)
